Season,TeamID,ConfAbbrev
2014,1129,mwc
2014,1130,acc
2014,1131,patriot
2014,1132,mac
2014,1133,mvc
2014,1135,ivy
2014,1136,nec
2014,1137,patriot
2014,1138,mac
2014,1139,big_east
2014,1140,wcc
2014,1141,mac
2014,1142,big_west
2014,1143,pac_twelve
2014,1144,big_south
2014,1145,maac
2014,1146,southland
2014,1148,nec
2014,1149,big_south
2014,1150,cusa
2014,1151,southern
2014,1152,wac
2014,1153,aac
2014,1154,southern
2014,1155,acc
2014,1156,horizon
2014,1157,big_south
2014,1158,caa
2014,1159,patriot
2014,1160,pac_twelve
2014,1161,mwc
2014,1162,ivy
2014,1163,aac
2014,1164,meac
2014,1165,ivy
2014,1166,big_east
2014,1167,wac
2014,1168,big_west
2014,1169,big_west
2014,1170,big_sky
2014,1171,ivy
2014,1172,southern
2014,1173,a_ten
2014,1174,caa
2014,1175,meac
2014,1176,summit
2014,1177,big_east
2014,1178,horizon
2014,1179,mvc
2014,1180,caa
2014,1181,acc
2014,1182,a_ten
2014,1183,ovc
2014,1184,ovc
2014,1185,mac
2014,1186,big_sky
2014,1187,cusa
2014,1188,ovc
2014,1189,southern
2014,1190,a_sun
2014,1191,mvc
2014,1192,nec
2014,1193,maac
2014,1194,cusa
2014,1195,a_sun
2014,1196,sec
2014,1197,meac
2014,1198,cusa
2014,1199,acc
2014,1200,a_ten
2014,1201,mwc
2014,1202,southern
2014,1203,a_ten
2014,1204,southern
2014,1205,big_south
2014,1206,a_ten
2014,1207,big_east
2014,1208,sec
2014,1209,sun_belt
2014,1210,acc
2014,1211,wcc
2014,1212,swac
2014,1213,wac
2014,1214,meac
2014,1216,aec
2014,1217,ivy
2014,1218,big_west
2014,1219,big_south
2014,1220,caa
2014,1221,patriot
2014,1222,aac
2014,1223,southland
2014,1224,meac
2014,1225,wac
2014,1226,big_sky
2014,1227,horizon
2014,1228,big_ten
2014,1229,mvc
2014,1230,southland
2014,1231,big_ten
2014,1232,mvc
2014,1233,maac
2014,1234,big_ten
2014,1235,big_twelve
2014,1236,summit
2014,1237,summit
2014,1238,swac
2014,1239,a_sun
2014,1240,ovc
2014,1241,caa
2014,1242,big_twelve
2014,1243,big_twelve
2014,1244,a_sun
2014,1245,mac
2014,1246,sec
2014,1247,a_ten
2014,1248,patriot
2014,1249,southland
2014,1250,patriot
2014,1251,big_south
2014,1252,a_sun
2014,1253,big_west
2014,1254,nec
2014,1255,big_south
2014,1256,cusa
2014,1257,aac
2014,1258,wcc
2014,1259,patriot
2014,1260,mvc
2014,1261,sec
2014,1262,aec
2014,1263,aec
2014,1264,maac
2014,1265,maac
2014,1266,big_east
2014,1267,cusa
2014,1268,acc
2014,1269,a_ten
2014,1270,southland
2014,1271,meac
2014,1272,aac
2014,1273,a_sun
2014,1274,acc
2014,1275,mac
2014,1276,big_ten
2014,1277,big_ten
2014,1278,big_ten
2014,1279,sec
2014,1280,sec
2014,1281,sec
2014,1282,wac
2014,1283,mvc
2014,1284,maac
2014,1285,big_sky
2014,1286,big_sky
2014,1287,ovc
2014,1288,meac
2014,1290,swac
2014,1291,nec
2014,1292,cusa
2014,1293,ovc
2014,1294,big_sky
2014,1295,summit
2014,1296,mac
2014,1297,a_sun
2014,1298,patriot
2014,1299,meac
2014,1300,meac
2014,1301,acc
2014,1303,summit
2014,1304,big_ten
2014,1305,mwc
2014,1306,aec
2014,1307,mwc
2014,1308,wac
2014,1309,southland
2014,1310,maac
2014,1311,southland
2014,1312,ind
2014,1313,meac
2014,1314,acc
2014,1315,big_sky
2014,1316,a_sun
2014,1317,cusa
2014,1318,caa
2014,1319,big_sky
2014,1320,mvc
2014,1321,big_ten
2014,1322,southland
2014,1323,acc
2014,1324,horizon
2014,1325,mac
2014,1326,big_ten
2014,1328,big_twelve
2014,1329,big_twelve
2014,1330,cusa
2014,1331,southland
2014,1332,pac_twelve
2014,1333,pac_twelve
2014,1334,wcc
2014,1335,ivy
2014,1336,big_ten
2014,1337,wcc
2014,1338,acc
2014,1339,wcc
2014,1340,big_sky
2014,1341,swac
2014,1342,big_south
2014,1343,ivy
2014,1344,big_east
2014,1345,big_ten
2014,1346,maac
2014,1347,big_south
2014,1348,a_ten
2014,1349,cusa
2014,1350,a_ten
2014,1351,maac
2014,1352,nec
2014,1353,aac
2014,1354,meac
2014,1355,summit
2014,1356,mvc
2014,1357,nec
2014,1358,southland
2014,1359,southern
2014,1360,wcc
2014,1361,mwc
2014,1362,wcc
2014,1363,mwc
2014,1364,big_west
2014,1365,wcc
2014,1366,meac
2014,1367,a_sun
2014,1368,southland
2014,1369,ovc
2014,1370,wac
2014,1371,big_east
2014,1372,southland
2014,1373,maac
2014,1374,aac
2014,1375,sun_belt
2014,1376,sec
2014,1377,summit
2014,1378,aac
2014,1379,cusa
2014,1380,swac
2014,1381,big_sky
2014,1382,a_ten
2014,1383,nec
2014,1384,nec
2014,1385,big_east
2014,1386,a_ten
2014,1387,a_ten
2014,1388,wcc
2014,1389,maac
2014,1390,pac_twelve
2014,1391,a_sun
2014,1392,aec
2014,1393,acc
2014,1394,southland
2014,1395,big_twelve
2014,1396,aac
2014,1397,sec
2014,1398,ovc
2014,1399,ovc
2014,1400,big_twelve
2014,1401,sec
2014,1402,sun_belt
2014,1403,big_twelve
2014,1404,ovc
2014,1405,mac
2014,1406,caa
2014,1407,sun_belt
2014,1408,cusa
2014,1409,cusa
2014,1410,wac
2014,1411,swac
2014,1412,cusa
2014,1413,big_west
2014,1414,big_west
2014,1415,big_west
2014,1416,aac
2014,1417,pac_twelve
2014,1418,sun_belt
2014,1419,sun_belt
2014,1420,aec
2014,1421,big_south
2014,1422,southern
2014,1423,caa
2014,1424,mwc
2014,1425,pac_twelve
2014,1426,sun_belt
2014,1427,cusa
2014,1428,pac_twelve
2014,1429,mwc
2014,1430,wac
2014,1431,cusa
2014,1433,a_ten
2014,1434,horizon
2014,1435,sec
2014,1436,aec
2014,1437,big_east
2014,1438,acc
2014,1439,acc
2014,1440,big_south
2014,1441,southern
2014,1442,summit
2014,1443,sun_belt
2014,1444,mac
2014,1447,nec
2014,1448,acc
2014,1449,pac_twelve
2014,1450,pac_twelve
2014,1451,big_sky
2014,1452,big_twelve
2014,1453,horizon
2014,1454,horizon
2014,1455,mvc
2014,1456,caa
2014,1457,big_south
2014,1458,big_ten
2014,1459,southern
2014,1460,horizon
2014,1461,mwc
2014,1462,big_east
2014,1463,ivy
2014,1464,horizon
2015,1101,southland
2015,1102,mwc
2015,1103,mac
2015,1104,sec
2015,1105,swac
2015,1106,swac
2015,1107,aec
2015,1108,swac
2015,1110,patriot
2015,1111,sun_belt
2015,1112,pac_twelve
2015,1113,pac_twelve
2015,1114,sun_belt
2015,1115,swac
2015,1116,sec
2015,1117,sun_belt
2015,1119,patriot
2015,1120,sec
2015,1122,ovc
2015,1123,mac
2015,1124,big_twelve
2015,1125,ovc
2015,1126,meac
2015,1127,aec
2015,1129,mwc
2015,1130,acc
2015,1131,patriot
2015,1132,mac
2015,1133,mvc
2015,1135,ivy
2015,1136,nec
2015,1137,patriot
2015,1138,mac
2015,1139,big_east
2015,1140,wcc
2015,1141,mac
2015,1142,big_west
2015,1143,pac_twelve
2015,1144,big_south
2015,1145,maac
2015,1146,southland
2015,1148,nec
2015,1149,big_south
2015,1150,cusa
2015,1151,southern
2015,1152,wac
2015,1153,aac
2015,1154,southern
2015,1155,acc
2015,1156,horizon
2015,1157,big_south
2015,1158,caa
2015,1159,patriot
2015,1160,pac_twelve
2015,1161,mwc
2015,1162,ivy
2015,1163,aac
2015,1164,meac
2015,1165,ivy
2015,1166,big_east
2015,1167,wac
2015,1168,big_west
2015,1169,big_west
2015,1170,big_sky
2015,1171,ivy
2015,1172,a_ten
2015,1173,a_ten
2015,1174,caa
2015,1175,meac
2015,1176,summit
2015,1177,big_east
2015,1178,horizon
2015,1179,mvc
2015,1180,caa
2015,1181,acc
2015,1182,a_ten
2015,1183,ovc
2015,1184,ovc
2015,1185,mac
2015,1186,big_sky
2015,1187,aac
2015,1188,ovc
2015,1189,caa
2015,1190,southern
2015,1191,mvc
2015,1192,nec
2015,1193,maac
2015,1194,cusa
2015,1195,a_sun
2015,1196,sec
2015,1197,meac
2015,1198,cusa
2015,1199,acc
2015,1200,a_ten
2015,1201,mwc
2015,1202,southern
2015,1203,a_ten
2015,1204,sun_belt
2015,1205,big_south
2015,1206,a_ten
2015,1207,big_east
2015,1208,sec
2015,1209,sun_belt
2015,1210,acc
2015,1211,wcc
2015,1212,swac
2015,1213,wac
2015,1214,meac
2015,1216,aec
2015,1217,ivy
2015,1218,big_west
2015,1219,big_south
2015,1220,caa
2015,1221,patriot
2015,1222,aac
2015,1223,southland
2015,1224,meac
2015,1225,big_sky
2015,1226,big_sky
2015,1227,horizon
2015,1228,big_ten
2015,1229,mvc
2015,1230,southland
2015,1231,big_ten
2015,1232,mvc
2015,1233,maac
2015,1234,big_ten
2015,1235,big_twelve
2015,1236,summit
2015,1237,summit
2015,1238,swac
2015,1239,a_sun
2015,1240,ovc
2015,1241,caa
2015,1242,big_twelve
2015,1243,big_twelve
2015,1244,a_sun
2015,1245,mac
2015,1246,sec
2015,1247,a_ten
2015,1248,patriot
2015,1249,southland
2015,1250,patriot
2015,1251,big_south
2015,1252,a_sun
2015,1253,big_west
2015,1254,nec
2015,1255,big_south
2015,1256,cusa
2015,1257,acc
2015,1258,wcc
2015,1259,patriot
2015,1260,mvc
2015,1261,sec
2015,1262,aec
2015,1263,aec
2015,1264,maac
2015,1265,maac
2015,1266,big_east
2015,1267,cusa
2015,1268,big_ten
2015,1269,a_ten
2015,1270,southland
2015,1271,meac
2015,1272,aac
2015,1273,southern
2015,1274,acc
2015,1275,mac
2015,1276,big_ten
2015,1277,big_ten
2015,1278,big_ten
2015,1279,sec
2015,1280,sec
2015,1281,sec
2015,1282,wac
2015,1283,mvc
2015,1284,maac
2015,1285,big_sky
2015,1286,big_sky
2015,1287,ovc
2015,1288,meac
2015,1290,swac
2015,1291,nec
2015,1292,cusa
2015,1293,ovc
2015,1294,big_sky
2015,1295,summit
2015,1296,mac
2015,1297,a_sun
2015,1298,patriot
2015,1299,meac
2015,1300,meac
2015,1301,acc
2015,1303,summit
2015,1304,big_ten
2015,1305,mwc
2015,1306,aec
2015,1307,mwc
2015,1308,wac
2015,1309,southland
2015,1310,maac
2015,1311,southland
2015,1312,ind
2015,1313,meac
2015,1314,acc
2015,1315,big_sky
2015,1316,a_sun
2015,1317,cusa
2015,1318,caa
2015,1319,big_sky
2015,1320,mvc
2015,1321,big_ten
2015,1322,southland
2015,1323,acc
2015,1324,horizon
2015,1325,mac
2015,1326,big_ten
2015,1328,big_twelve
2015,1329,big_twelve
2015,1330,cusa
2015,1331,summit
2015,1332,pac_twelve
2015,1333,pac_twelve
2015,1334,wcc
2015,1335,ivy
2015,1336,big_ten
2015,1337,wcc
2015,1338,acc
2015,1339,wcc
2015,1340,big_sky
2015,1341,swac
2015,1342,big_south
2015,1343,ivy
2015,1344,big_east
2015,1345,big_ten
2015,1346,maac
2015,1347,big_south
2015,1348,a_ten
2015,1349,cusa
2015,1350,a_ten
2015,1351,maac
2015,1352,nec
2015,1353,big_ten
2015,1354,meac
2015,1355,summit
2015,1356,mvc
2015,1357,nec
2015,1358,southland
2015,1359,southern
2015,1360,wcc
2015,1361,mwc
2015,1362,wcc
2015,1363,mwc
2015,1364,big_west
2015,1365,wcc
2015,1366,meac
2015,1367,a_sun
2015,1368,southland
2015,1369,ovc
2015,1370,wac
2015,1371,big_east
2015,1372,southland
2015,1373,maac
2015,1374,aac
2015,1375,sun_belt
2015,1376,sec
2015,1377,summit
2015,1378,aac
2015,1379,cusa
2015,1380,swac
2015,1381,big_sky
2015,1382,a_ten
2015,1383,nec
2015,1384,nec
2015,1385,big_east
2015,1386,a_ten
2015,1387,a_ten
2015,1388,wcc
2015,1389,maac
2015,1390,pac_twelve
2015,1391,a_sun
2015,1392,aec
2015,1393,acc
2015,1394,southland
2015,1395,big_twelve
2015,1396,aac
2015,1397,sec
2015,1398,ovc
2015,1399,ovc
2015,1400,big_twelve
2015,1401,sec
2015,1402,sun_belt
2015,1403,big_twelve
2015,1404,ovc
2015,1405,mac
2015,1406,caa
2015,1407,sun_belt
2015,1408,aac
2015,1409,aac
2015,1410,wac
2015,1411,swac
2015,1412,cusa
2015,1413,big_west
2015,1414,big_west
2015,1415,big_west
2015,1416,aac
2015,1417,pac_twelve
2015,1418,sun_belt
2015,1419,sun_belt
2015,1420,aec
2015,1421,big_south
2015,1422,southern
2015,1423,caa
2015,1424,mwc
2015,1425,pac_twelve
2015,1426,sun_belt
2015,1427,cusa
2015,1428,pac_twelve
2015,1429,mwc
2015,1430,wac
2015,1431,cusa
2015,1433,a_ten
2015,1434,horizon
2015,1435,sec
2015,1436,aec
2015,1437,big_east
2015,1438,acc
2015,1439,acc
2015,1440,southern
2015,1441,southern
2015,1442,summit
2015,1443,cusa
2015,1444,mac
2015,1447,nec
2015,1448,acc
2015,1449,pac_twelve
2015,1450,pac_twelve
2015,1451,big_sky
2015,1452,big_twelve
2015,1453,horizon
2015,1454,horizon
2015,1455,mvc
2015,1456,caa
2015,1457,big_south
2015,1458,big_ten
2015,1459,southern
2015,1460,horizon
2015,1461,mwc
2015,1462,big_east
2015,1463,ivy
2015,1464,horizon
2016,1101,southland
2016,1102,mwc
2016,1103,mac
2016,1104,sec
2016,1105,swac
2016,1106,swac
2016,1107,aec
2016,1108,swac
2016,1110,patriot
2016,1111,sun_belt
2016,1112,pac_twelve
2016,1113,pac_twelve
2016,1114,sun_belt
2016,1115,swac
2016,1116,sec
2016,1117,sun_belt
2016,1119,patriot
2016,1120,sec
2016,1122,ovc
2016,1123,mac
2016,1124,big_twelve
2016,1125,ovc
2016,1126,meac
2016,1127,aec
2016,1129,mwc
2016,1130,acc
2016,1131,patriot
2016,1132,mac
2016,1133,mvc
2016,1135,ivy
2016,1136,nec
2016,1137,patriot
2016,1138,mac
2016,1139,big_east
2016,1140,wcc
2016,1141,mac
2016,1142,big_west
2016,1143,pac_twelve
2016,1144,big_south
2016,1145,maac
2016,1146,southland
2016,1148,nec
2016,1149,big_south
2016,1150,cusa
2016,1151,southern
2016,1152,wac
2016,1153,aac
2016,1154,southern
2016,1155,acc
2016,1156,horizon
2016,1157,big_south
2016,1158,caa
2016,1159,patriot
2016,1160,pac_twelve
2016,1161,mwc
2016,1162,ivy
2016,1163,aac
2016,1164,meac
2016,1165,ivy
2016,1166,big_east
2016,1167,wac
2016,1168,big_west
2016,1169,big_west
2016,1170,big_sky
2016,1171,ivy
2016,1172,a_ten
2016,1173,a_ten
2016,1174,caa
2016,1175,meac
2016,1176,summit
2016,1177,big_east
2016,1178,horizon
2016,1179,mvc
2016,1180,caa
2016,1181,acc
2016,1182,a_ten
2016,1183,ovc
2016,1184,ovc
2016,1185,mac
2016,1186,big_sky
2016,1187,aac
2016,1188,ovc
2016,1189,caa
2016,1190,southern
2016,1191,mvc
2016,1192,nec
2016,1193,maac
2016,1194,cusa
2016,1195,a_sun
2016,1196,sec
2016,1197,meac
2016,1198,cusa
2016,1199,acc
2016,1200,a_ten
2016,1201,mwc
2016,1202,southern
2016,1203,a_ten
2016,1204,sun_belt
2016,1205,big_south
2016,1206,a_ten
2016,1207,big_east
2016,1208,sec
2016,1209,sun_belt
2016,1210,acc
2016,1211,wcc
2016,1212,swac
2016,1213,wac
2016,1214,meac
2016,1216,aec
2016,1217,ivy
2016,1218,big_west
2016,1219,big_south
2016,1220,caa
2016,1221,patriot
2016,1222,aac
2016,1223,southland
2016,1224,meac
2016,1225,big_sky
2016,1226,big_sky
2016,1227,horizon
2016,1228,big_ten
2016,1229,mvc
2016,1230,southland
2016,1231,big_ten
2016,1232,mvc
2016,1233,maac
2016,1234,big_ten
2016,1235,big_twelve
2016,1236,summit
2016,1237,summit
2016,1238,swac
2016,1239,a_sun
2016,1240,ovc
2016,1241,caa
2016,1242,big_twelve
2016,1243,big_twelve
2016,1244,a_sun
2016,1245,mac
2016,1246,sec
2016,1247,a_ten
2016,1248,patriot
2016,1249,southland
2016,1250,patriot
2016,1251,big_south
2016,1252,a_sun
2016,1253,big_west
2016,1254,nec
2016,1255,big_south
2016,1256,cusa
2016,1257,acc
2016,1258,wcc
2016,1259,patriot
2016,1260,mvc
2016,1261,sec
2016,1262,aec
2016,1263,aec
2016,1264,maac
2016,1265,maac
2016,1266,big_east
2016,1267,cusa
2016,1268,big_ten
2016,1269,a_ten
2016,1270,southland
2016,1271,meac
2016,1272,aac
2016,1273,southern
2016,1274,acc
2016,1275,mac
2016,1276,big_ten
2016,1277,big_ten
2016,1278,big_ten
2016,1279,sec
2016,1280,sec
2016,1281,sec
2016,1282,wac
2016,1283,mvc
2016,1284,maac
2016,1285,big_sky
2016,1286,big_sky
2016,1287,ovc
2016,1288,meac
2016,1290,swac
2016,1291,nec
2016,1292,cusa
2016,1293,ovc
2016,1294,big_sky
2016,1295,summit
2016,1296,mac
2016,1297,horizon
2016,1298,patriot
2016,1299,meac
2016,1300,meac
2016,1301,acc
2016,1303,summit
2016,1304,big_ten
2016,1305,mwc
2016,1306,aec
2016,1307,mwc
2016,1308,wac
2016,1309,southland
2016,1310,maac
2016,1311,southland
2016,1312,a_sun
2016,1313,meac
2016,1314,acc
2016,1315,big_sky
2016,1316,a_sun
2016,1317,cusa
2016,1318,caa
2016,1319,big_sky
2016,1320,mvc
2016,1321,big_ten
2016,1322,southland
2016,1323,acc
2016,1324,horizon
2016,1325,mac
2016,1326,big_ten
2016,1328,big_twelve
2016,1329,big_twelve
2016,1330,cusa
2016,1331,summit
2016,1332,pac_twelve
2016,1333,pac_twelve
2016,1334,wcc
2016,1335,ivy
2016,1336,big_ten
2016,1337,wcc
2016,1338,acc
2016,1339,wcc
2016,1340,big_sky
2016,1341,swac
2016,1342,big_south
2016,1343,ivy
2016,1344,big_east
2016,1345,big_ten
2016,1346,maac
2016,1347,big_south
2016,1348,a_ten
2016,1349,cusa
2016,1350,a_ten
2016,1351,maac
2016,1352,nec
2016,1353,big_ten
2016,1354,meac
2016,1355,summit
2016,1356,mvc
2016,1357,nec
2016,1358,southland
2016,1359,southern
2016,1360,wcc
2016,1361,mwc
2016,1362,wcc
2016,1363,mwc
2016,1364,big_west
2016,1365,wcc
2016,1366,meac
2016,1367,a_sun
2016,1368,southland
2016,1369,ovc
2016,1370,wac
2016,1371,big_east
2016,1372,southland
2016,1373,maac
2016,1374,aac
2016,1375,sun_belt
2016,1376,sec
2016,1377,summit
2016,1378,aac
2016,1379,cusa
2016,1380,swac
2016,1381,big_sky
2016,1382,a_ten
2016,1383,nec
2016,1384,nec
2016,1385,big_east
2016,1386,a_ten
2016,1387,a_ten
2016,1388,wcc
2016,1389,maac
2016,1390,pac_twelve
2016,1391,a_sun
2016,1392,aec
2016,1393,acc
2016,1394,southland
2016,1395,big_twelve
2016,1396,aac
2016,1397,sec
2016,1398,ovc
2016,1399,ovc
2016,1400,big_twelve
2016,1401,sec
2016,1402,sun_belt
2016,1403,big_twelve
2016,1404,ovc
2016,1405,mac
2016,1406,caa
2016,1407,sun_belt
2016,1408,aac
2016,1409,aac
2016,1410,wac
2016,1411,swac
2016,1412,cusa
2016,1413,big_west
2016,1414,big_west
2016,1415,big_west
2016,1416,aac
2016,1417,pac_twelve
2016,1418,sun_belt
2016,1419,sun_belt
2016,1420,aec
2016,1421,big_south
2016,1422,southern
2016,1423,caa
2016,1424,mwc
2016,1425,pac_twelve
2016,1426,sun_belt
2016,1427,cusa
2016,1428,pac_twelve
2016,1429,mwc
2016,1430,wac
2016,1431,cusa
2016,1433,a_ten
2016,1434,horizon
2016,1435,sec
2016,1436,aec
2016,1437,big_east
2016,1438,acc
2016,1439,acc
2016,1440,southern
2016,1441,southern
2016,1442,summit
2016,1443,cusa
2016,1444,mac
2016,1447,nec
2016,1448,acc
2016,1449,pac_twelve
2016,1450,pac_twelve
2016,1451,big_sky
2016,1452,big_twelve
2016,1453,horizon
2016,1454,horizon
2016,1455,mvc
2016,1456,caa
2016,1457,big_south
2016,1458,big_ten
2016,1459,southern
2016,1460,horizon
2016,1461,mwc
2016,1462,big_east
2016,1463,ivy
2016,1464,horizon
2017,1101,southland
2017,1102,mwc
2017,1103,mac
2017,1104,sec
2017,1105,swac
2017,1106,swac
2017,1107,aec
2017,1108,swac
2017,1110,patriot
2017,1111,sun_belt
2017,1112,pac_twelve
2017,1113,pac_twelve
2017,1114,sun_belt
2017,1115,swac
2017,1116,sec
2017,1117,sun_belt
2017,1119,patriot
2017,1120,sec
2017,1122,ovc
2017,1123,mac
2017,1124,big_twelve
2017,1125,ovc
2017,1126,meac
2017,1127,aec
2017,1129,mwc
2017,1130,acc
2017,1131,patriot
2017,1132,mac
2017,1133,mvc
2017,1135,ivy
2017,1136,nec
2017,1137,patriot
2017,1138,mac
2017,1139,big_east
2017,1140,wcc
2017,1141,mac
2017,1142,big_west
2017,1143,pac_twelve
2017,1144,big_south
2017,1145,maac
2017,1146,southland
2017,1148,nec
2017,1149,big_south
2017,1150,cusa
2017,1151,southern
2017,1152,wac
2017,1153,aac
2017,1154,southern
2017,1155,acc
2017,1156,horizon
2017,1157,sun_belt
2017,1158,caa
2017,1159,patriot
2017,1160,pac_twelve
2017,1161,mwc
2017,1162,ivy
2017,1163,aac
2017,1164,meac
2017,1165,ivy
2017,1166,big_east
2017,1167,wac
2017,1168,big_west
2017,1169,big_west
2017,1170,big_sky
2017,1171,ivy
2017,1172,a_ten
2017,1173,a_ten
2017,1174,caa
2017,1175,meac
2017,1176,summit
2017,1177,big_east
2017,1178,horizon
2017,1179,mvc
2017,1180,caa
2017,1181,acc
2017,1182,a_ten
2017,1183,ovc
2017,1184,ovc
2017,1185,mac
2017,1186,big_sky
2017,1187,aac
2017,1188,ovc
2017,1189,caa
2017,1190,southern
2017,1191,mvc
2017,1192,nec
2017,1193,maac
2017,1194,cusa
2017,1195,a_sun
2017,1196,sec
2017,1197,meac
2017,1198,cusa
2017,1199,acc
2017,1200,a_ten
2017,1201,mwc
2017,1202,southern
2017,1203,a_ten
2017,1204,sun_belt
2017,1205,big_south
2017,1206,a_ten
2017,1207,big_east
2017,1208,sec
2017,1209,sun_belt
2017,1210,acc
2017,1211,wcc
2017,1212,swac
2017,1213,wac
2017,1214,meac
2017,1216,aec
2017,1217,ivy
2017,1218,big_west
2017,1219,big_south
2017,1220,caa
2017,1221,patriot
2017,1222,aac
2017,1223,southland
2017,1224,meac
2017,1225,big_sky
2017,1226,big_sky
2017,1227,horizon
2017,1228,big_ten
2017,1229,mvc
2017,1230,southland
2017,1231,big_ten
2017,1232,mvc
2017,1233,maac
2017,1234,big_ten
2017,1235,big_twelve
2017,1236,summit
2017,1237,summit
2017,1238,swac
2017,1239,a_sun
2017,1240,ovc
2017,1241,caa
2017,1242,big_twelve
2017,1243,big_twelve
2017,1244,a_sun
2017,1245,mac
2017,1246,sec
2017,1247,a_ten
2017,1248,patriot
2017,1249,southland
2017,1250,patriot
2017,1251,big_south
2017,1252,a_sun
2017,1253,big_west
2017,1254,nec
2017,1255,big_south
2017,1256,cusa
2017,1257,acc
2017,1258,wcc
2017,1259,patriot
2017,1260,mvc
2017,1261,sec
2017,1262,aec
2017,1263,aec
2017,1264,maac
2017,1265,maac
2017,1266,big_east
2017,1267,cusa
2017,1268,big_ten
2017,1269,a_ten
2017,1270,southland
2017,1271,meac
2017,1272,aac
2017,1273,southern
2017,1274,acc
2017,1275,mac
2017,1276,big_ten
2017,1277,big_ten
2017,1278,big_ten
2017,1279,sec
2017,1280,sec
2017,1281,sec
2017,1282,wac
2017,1283,mvc
2017,1284,maac
2017,1285,big_sky
2017,1286,big_sky
2017,1287,ovc
2017,1288,meac
2017,1290,swac
2017,1291,nec
2017,1292,cusa
2017,1293,ovc
2017,1294,big_sky
2017,1295,summit
2017,1296,mac
2017,1297,horizon
2017,1298,patriot
2017,1299,meac
2017,1300,meac
2017,1301,acc
2017,1303,summit
2017,1304,big_ten
2017,1305,mwc
2017,1306,aec
2017,1307,mwc
2017,1308,wac
2017,1309,southland
2017,1310,maac
2017,1311,southland
2017,1312,a_sun
2017,1313,meac
2017,1314,acc
2017,1315,big_sky
2017,1316,a_sun
2017,1317,cusa
2017,1318,caa
2017,1319,big_sky
2017,1320,mvc
2017,1321,big_ten
2017,1322,southland
2017,1323,acc
2017,1324,horizon
2017,1325,mac
2017,1326,big_ten
2017,1328,big_twelve
2017,1329,big_twelve
2017,1330,cusa
2017,1331,summit
2017,1332,pac_twelve
2017,1333,pac_twelve
2017,1334,wcc
2017,1335,ivy
2017,1336,big_ten
2017,1337,wcc
2017,1338,acc
2017,1339,wcc
2017,1340,big_sky
2017,1341,swac
2017,1342,big_south
2017,1343,ivy
2017,1344,big_east
2017,1345,big_ten
2017,1346,maac
2017,1347,big_south
2017,1348,a_ten
2017,1349,cusa
2017,1350,a_ten
2017,1351,maac
2017,1352,nec
2017,1353,big_ten
2017,1354,meac
2017,1355,summit
2017,1356,mvc
2017,1357,nec
2017,1358,southland
2017,1359,southern
2017,1360,wcc
2017,1361,mwc
2017,1362,wcc
2017,1363,mwc
2017,1364,big_west
2017,1365,wcc
2017,1366,meac
2017,1367,a_sun
2017,1368,southland
2017,1369,ovc
2017,1370,wac
2017,1371,big_east
2017,1372,southland
2017,1373,maac
2017,1374,aac
2017,1375,sun_belt
2017,1376,sec
2017,1377,summit
2017,1378,aac
2017,1379,cusa
2017,1380,swac
2017,1381,big_sky
2017,1382,a_ten
2017,1383,nec
2017,1384,nec
2017,1385,big_east
2017,1386,a_ten
2017,1387,a_ten
2017,1388,wcc
2017,1389,maac
2017,1390,pac_twelve
2017,1391,a_sun
2017,1392,aec
2017,1393,acc
2017,1394,southland
2017,1395,big_twelve
2017,1396,aac
2017,1397,sec
2017,1398,ovc
2017,1399,ovc
2017,1400,big_twelve
2017,1401,sec
2017,1402,sun_belt
2017,1403,big_twelve
2017,1404,ovc
2017,1405,mac
2017,1406,caa
2017,1407,sun_belt
2017,1408,aac
2017,1409,aac
2017,1410,wac
2017,1411,swac
2017,1412,cusa
2017,1413,big_west
2017,1414,big_west
2017,1415,big_west
2017,1416,aac
2017,1417,pac_twelve
2017,1418,sun_belt
2017,1419,sun_belt
2017,1420,aec
2017,1421,big_south
2017,1422,southern
2017,1423,caa
2017,1424,mwc
2017,1425,pac_twelve
2017,1426,sun_belt
2017,1427,cusa
2017,1428,pac_twelve
2017,1429,mwc
2017,1430,wac
2017,1431,cusa
2017,1433,a_ten
2017,1434,horizon
2017,1435,sec
2017,1436,aec
2017,1437,big_east
2017,1438,acc
2017,1439,acc
2017,1440,southern
2017,1441,southern
2017,1442,summit
2017,1443,cusa
2017,1444,mac
2017,1447,nec
2017,1448,acc
2017,1449,pac_twelve
2017,1450,pac_twelve
2017,1451,big_sky
2017,1452,big_twelve
2017,1453,horizon
2017,1454,horizon
2017,1455,mvc
2017,1456,caa
2017,1457,big_south
2017,1458,big_ten
2017,1459,southern
2017,1460,horizon
2017,1461,mwc
2017,1462,big_east
2017,1463,ivy
2017,1464,horizon
2018,1101,southland
2018,1102,mwc
2018,1103,mac
2018,1104,sec
2018,1105,swac
2018,1106,swac
2018,1107,aec
2018,1108,swac
2018,1110,patriot
2018,1111,sun_belt
2018,1112,pac_twelve
2018,1113,pac_twelve
2018,1114,sun_belt
2018,1115,swac
2018,1116,sec
2018,1117,sun_belt
2018,1119,patriot
2018,1120,sec
2018,1122,ovc
2018,1123,mac
2018,1124,big_twelve
2018,1125,ovc
2018,1126,meac
2018,1127,aec
2018,1129,mwc
2018,1130,acc
2018,1131,patriot
2018,1132,mac
2018,1133,mvc
2018,1135,ivy
