Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2013,cusa,131,1272,1379
2013,gwc,129,1223,1430
2013,gwc,130,1152,1410
2013,gwc,130,1223,1312
2013,gwc,131,1152,1223
2013,horizon,120,1227,1156
2013,horizon,120,1453,1454
2013,horizon,120,1464,1260
2013,horizon,123,1453,1227
2013,horizon,123,1460,1464
2013,horizon,124,1434,1453
2013,horizon,124,1460,1178
2013,horizon,127,1434,1460
2013,maac,123,1193,1389
2013,maac,123,1373,1265
2013,maac,124,1193,1351
2013,maac,124,1233,1145
2013,maac,124,1264,1259
2013,maac,124,1310,1373
2013,maac,125,1233,1310
2013,maac,125,1264,1193
2013,maac,126,1233,1264
2013,mac,126,1138,1141
2013,mac,126,1185,1296
2013,mac,126,1275,1132
2013,mac,128,1138,1123
2013,mac,128,1185,1275
2013,mac,129,1245,1138
2013,mac,129,1444,1185
2013,mac,130,1103,1245
2013,mac,130,1325,1444
2013,mac,131,1103,1325
2013,meac,126,1288,1354
2013,meac,126,1366,1271
2013,meac,127,1126,1164
2013,meac,127,1175,1224
2013,meac,127,1299,1197
2013,meac,128,1126,1313
2013,meac,128,1299,1300
2013,meac,129,1175,1214
2013,meac,129,1288,1366
2013,meac,130,1288,1126
2013,meac,130,1299,1175
2013,meac,131,1299,1288
2013,mvc,122,1179,1133
2013,mvc,122,1283,1356
2013,mvc,123,1166,1179
2013,mvc,123,1229,1320
2013,mvc,123,1232,1191
2013,mvc,123,1455,1283
2013,mvc,124,1166,1232
2013,mvc,124,1455,1229
2013,mvc,125,1166,1455
2013,mwc,127,1461,1305
2013,mwc,128,1161,1201
2013,mwc,128,1307,1461
2013,mwc,128,1361,1129
2013,mwc,128,1424,1102
2013,mwc,130,1307,1361
2013,mwc,130,1424,1161
2013,mwc,131,1307,1424
2013,nec,121,1254,1346
2013,nec,121,1291,1136
2013,nec,121,1352,1383
2013,nec,121,1447,1148
2013,nec,124,1254,1447
2013,nec,124,1291,1352
2013,nec,127,1254,1291
2013,ovc,121,1287,1404
2013,ovc,121,1369,1183
2013,ovc,122,1184,1369
2013,ovc,122,1398,1287
2013,ovc,123,1125,1398
2013,ovc,123,1293,1184
2013,ovc,124,1125,1293
2013,pac_twelve,128,1113,1390
2013,pac_twelve,128,1160,1333
2013,pac_twelve,128,1428,1425
2013,pac_twelve,128,1449,1450
2013,pac_twelve,129,1112,1160
2013,pac_twelve,129,1332,1449
2013,pac_twelve,129,1417,1113
2013,pac_twelve,129,1428,1143
2013,pac_twelve,130,1332,1428
2013,pac_twelve,130,1417,1112
2013,pac_twelve,131,1332,1417
2013,patriot,121,1119,1110
2013,patriot,121,1137,1298
2013,patriot,121,1248,1221
2013,patriot,121,1250,1159
2013,patriot,124,1137,1119
2013,patriot,124,1248,1250
2013,patriot,128,1137,1248
2013,sec,128,1280,1376
2013,sec,128,1401,1120
2013,sec,129,1261,1208
2013,sec,129,1281,1401
2013,sec,129,1397,1280
2013,sec,129,1435,1116
2013,sec,130,1104,1397
2013,sec,130,1196,1261
2013,sec,130,1279,1281
2013,sec,130,1435,1246
2013,sec,131,1196,1104
2013,sec,131,1279,1435
2013,sec,132,1279,1196
2013,southern,123,1202,1359
2013,southern,123,1204,1459
2013,southern,123,1422,1151
2013,southern,123,1441,1154
2013,southern,124,1111,1202
2013,southern,124,1158,1441
2013,southern,124,1172,1204
2013,southern,124,1189,1422
2013,southern,125,1158,1189
2013,southern,125,1172,1111
2013,southern,126,1172,1158
2013,southland,128,1270,1311
2013,southland,128,1358,1146
2013,southland,129,1358,1331
2013,southland,129,1368,1270
2013,southland,130,1322,1358
2013,southland,130,1372,1368
2013,southland,131,1322,1372
2013,summit,124,1355,1237
2013,summit,124,1442,1377
2013,summit,125,1236,1324
2013,summit,125,1295,1282
2013,summit,126,1295,1442
2013,summit,126,1355,1236
2013,summit,127,1355,1295
2013,sun_belt,123,1407,1194
2013,sun_belt,123,1418,1317
2013,sun_belt,123,1443,1419
2013,sun_belt,124,1117,1407
2013,sun_belt,124,1198,1114
2013,sun_belt,124,1292,1418
2013,sun_belt,124,1443,1375
2013,sun_belt,125,1198,1292
2013,sun_belt,125,1443,1117
2013,sun_belt,126,1443,1198
2013,swac,128,1105,1212
2013,swac,129,1238,1106
2013,swac,129,1341,1108
2013,swac,130,1341,1238
2013,swac,130,1380,1105
2013,swac,131,1380,1341
2013,wac,127,1402,1370
2013,wac,127,1427,1363
2013,wac,129,1308,1225
2013,wac,129,1402,1176
2013,wac,129,1426,1429
2013,wac,129,1427,1256
2013,wac,130,1308,1402
2013,wac,130,1426,1427
2013,wac,131,1308,1426
2013,wcc,121,1258,1339
2013,wcc,122,1258,1362
2013,wcc,122,1360,1337
2013,wcc,123,1258,1365
2013,wcc,123,1360,1140
2013,wcc,124,1211,1258
2013,wcc,124,1388,1360
2013,wcc,126,1211,1388
2014,a_sun,120,1190,1252
2014,a_sun,120,1195,1391
2014,a_sun,120,1273,1239
2014,a_sun,120,1367,1316
2014,a_sun,122,1195,1190
2014,a_sun,122,1273,1367
2014,a_sun,125,1273,1195
2014,a_ten,128,1200,1206
2014,a_ten,129,1173,1200
2014,a_ten,129,1269,1348
2014,a_ten,129,1350,1182
2014,a_ten,129,1382,1247
2014,a_ten,130,1203,1269
2014,a_ten,130,1382,1387
2014,a_ten,130,1386,1173
2014,a_ten,130,1433,1350
2014,a_ten,131,1386,1382
2014,a_ten,131,1433,1203
2014,a_ten,132,1386,1433
2014,aac,128,1353,1378
2014,aac,128,1416,1396
2014,aac,129,1153,1416
2014,aac,129,1163,1272
2014,aac,129,1222,1374
2014,aac,129,1257,1353
2014,aac,130,1163,1153
2014,aac,130,1257,1222
2014,aac,131,1257,1163
2014,acc,128,1210,1130
2014,acc,128,1274,1439
2014,acc,128,1448,1323
2014,acc,129,1155,1210
2014,acc,129,1199,1268
2014,acc,129,1301,1274
2014,acc,129,1338,1448
2014,acc,130,1181,1155
2014,acc,130,1301,1393
2014,acc,130,1338,1314
2014,acc,130,1438,1199
2014,acc,131,1181,1301
2014,acc,131,1438,1338
2014,acc,132,1438,1181
2014,aec,124,1107,1420
2014,aec,124,1216,1127
2014,aec,124,1392,1263
2014,aec,124,1436,1306
2014,aec,125,1107,1436
2014,aec,125,1392,1216
2014,aec,131,1107,1392
2014,big_east,128,1177,1207
2014,big_east,128,1371,1139
2014,big_east,129,1166,1177
2014,big_east,129,1344,1385
2014,big_east,129,1371,1437
2014,big_east,129,1462,1266
2014,big_east,130,1166,1462
2014,big_east,130,1344,1371
2014,big_east,131,1344,1166
2014,big_sky,129,1294,1319
2014,big_sky,129,1315,1170
2014,big_sky,129,1340,1285
2014,big_sky,130,1315,1340
2014,big_sky,130,1451,1294
2014,big_sky,131,1451,1315
2014,big_south,121,1149,1144
2014,big_south,121,1205,1255
2014,big_south,121,1347,1342
2014,big_south,121,1457,1251
2014,big_south,123,1157,1149
2014,big_south,123,1421,1347
2014,big_south,123,1440,1205
2014,big_south,123,1457,1219
2014,big_south,124,1157,1440
2014,big_south,124,1457,1421
2014,big_south,125,1157,1457
2014,big_ten,129,1228,1231
2014,big_ten,129,1278,1336
2014,big_ten,129,1321,1234
2014,big_ten,129,1326,1345
2014,big_ten,130,1276,1228
2014,big_ten,130,1277,1321
2014,big_ten,130,1326,1304
2014,big_ten,130,1458,1278
2014,big_ten,131,1276,1326
2014,big_ten,131,1277,1458
2014,big_ten,132,1277,1276
2014,big_twelve,128,1124,1395
2014,big_twelve,128,1329,1403
2014,big_twelve,129,1124,1328
2014,big_twelve,129,1235,1243
2014,big_twelve,129,1242,1329
2014,big_twelve,129,1400,1452
2014,big_twelve,130,1124,1400
2014,big_twelve,130,1235,1242
2014,big_twelve,131,1235,1124
2014,big_west,129,1142,1364
2014,big_west,129,1169,1218
2014,big_west,129,1253,1168
2014,big_west,129,1414,1415
2014,big_west,130,1142,1414
2014,big_west,130,1169,1253
2014,big_west,131,1142,1169
2014,caa,123,1220,1423
2014,caa,124,1174,1220
2014,caa,124,1318,1180
2014,caa,124,1406,1241
2014,caa,124,1456,1158
2014,caa,125,1174,1318
2014,caa,125,1456,1406
2014,caa,126,1174,1456
2014,cusa,127,1187,1427
2014,cusa,127,1267,1194
2014,cusa,127,1317,1349
2014,cusa,128,1150,1412
2014,cusa,128,1330,1267
2014,cusa,128,1408,1317
2014,cusa,128,1431,1187
2014,cusa,129,1256,1150
2014,cusa,129,1292,1330
2014,cusa,129,1379,1431
2014,cusa,129,1409,1408
2014,cusa,130,1256,1379
2014,cusa,130,1409,1292
2014,cusa,131,1409,1256
2014,horizon,120,1324,1464
2014,horizon,120,1434,1227
2014,horizon,120,1454,1178
2014,horizon,123,1454,1434
2014,horizon,123,1460,1324
2014,horizon,124,1454,1453
2014,horizon,124,1460,1156
2014,horizon,127,1454,1460
2014,maac,122,1310,1265
2014,maac,122,1351,1284
2014,maac,122,1389,1193
2014,maac,124,1145,1373
2014,maac,124,1233,1351
2014,maac,124,1264,1389
2014,maac,124,1346,1310
2014,maac,125,1233,1145
2014,maac,125,1264,1346
2014,maac,126,1264,1233
2014,mac,126,1185,1141
2014,mac,126,1275,1245
2014,mac,126,1296,1132
2014,mac,126,1325,1123
2014,mac,128,1185,1296
2014,mac,128,1325,1275
2014,mac,129,1103,1325
2014,mac,129,1185,1138
2014,mac,130,1405,1185
2014,mac,130,1444,1103
2014,mac,131,1444,1405
2014,meac,126,1313,1271
2014,meac,126,1366,1354
2014,meac,127,1164,1126
2014,meac,127,1197,1175
2014,meac,127,1224,1299
2014,meac,128,1164,1214
2014,meac,128,1300,1224
2014,meac,129,1288,1197
2014,meac,129,1313,1366
2014,meac,130,1288,1164
2014,meac,130,1300,1313
2014,meac,131,1300,1288
2014,mvc,122,1191,1179
2014,mvc,122,1260,1133
2014,mvc,123,1232,1260
2014,mvc,123,1283,1229
2014,mvc,123,1356,1320
2014,mvc,123,1455,1191
2014,mvc,124,1232,1356
2014,mvc,124,1455,1283
2014,mvc,125,1455,1232
2014,mwc,128,1129,1363
2014,mwc,128,1201,1102
2014,mwc,128,1429,1161
2014,mwc,129,1129,1305
2014,mwc,129,1307,1201
2014,mwc,129,1361,1429
2014,mwc,129,1424,1461
2014,mwc,130,1307,1129
2014,mwc,130,1361,1424
2014,mwc,131,1307,1361
2014,nec,121,1291,1383
2014,nec,121,1352,1192
2014,nec,121,1384,1136
2014,nec,121,1447,1148
2014,nec,124,1291,1447
2014,nec,124,1352,1384
2014,nec,127,1291,1352
2014,ovc,121,1369,1183
2014,ovc,121,1399,1188
2014,ovc,122,1184,1369
2014,ovc,122,1287,1399
2014,ovc,123,1125,1287
2014,ovc,123,1184,1293
2014,ovc,124,1184,1125
2014,pac_twelve,128,1160,1425
2014,pac_twelve,128,1332,1333
2014,pac_twelve,128,1390,1450
2014,pac_twelve,128,1428,1449
2014,pac_twelve,129,1112,1428
2014,pac_twelve,129,1160,1143
2014,pac_twelve,129,1390,1113
2014,pac_twelve,129,1417,1332
2014,pac_twelve,130,1112,1160
2014,pac_twelve,130,1417,1390
2014,pac_twelve,131,1417,1112
2014,patriot,119,1159,1298
2014,patriot,119,1248,1259
2014,patriot,121,1110,1159
2014,patriot,121,1119,1137
2014,patriot,121,1131,1248
2014,patriot,121,1221,1250
2014,patriot,124,1110,1221
2014,patriot,124,1131,1119
2014,patriot,128,1110,1131
2014,sec,128,1280,1435
2014,sec,128,1376,1120
2014,sec,129,1261,1104
2014,sec,129,1279,1280
2014,sec,129,1281,1401
2014,sec,129,1376,1116
2014,sec,130,1196,1281
2014,sec,130,1208,1279
2014,sec,130,1246,1261
2014,sec,130,1397,1376
2014,sec,131,1196,1397
2014,sec,131,1246,1208
2014,sec,132,1196,1246
2014,southern,123,1154,1422
2014,southern,123,1204,1202
2014,southern,123,1359,1111
2014,southern,124,1172,1359
2014,southern,124,1204,1151
2014,southern,124,1441,1189
2014,southern,124,1459,1154
2014,southern,125,1441,1172
2014,southern,125,1459,1204
2014,southern,126,1459,1441
2014,southland,128,1311,1368
2014,southland,128,1331,1270
2014,southland,129,1322,1311
2014,southland,129,1358,1331
2014,southland,130,1358,1394
2014,southland,130,1372,1322
2014,southland,131,1372,1358
2014,summit,124,1236,1237
2014,summit,125,1176,1377
2014,summit,125,1355,1442
2014,summit,126,1236,1355
2014,summit,126,1295,1176
2014,summit,127,1295,1236
2014,sun_belt,129,1114,1407
2014,sun_belt,129,1426,1419
2014,sun_belt,130,1117,1114
2014,sun_belt,130,1418,1426
2014,sun_belt,131,1209,1117
2014,sun_belt,131,1418,1443
2014,sun_belt,132,1418,1209
2014,swac,127,1212,1238
2014,swac,127,1341,1290
2014,swac,128,1341,1380
2014,swac,128,1411,1212
2014,swac,129,1105,1115
2014,swac,129,1106,1108
2014,swac,130,1341,1105
2014,swac,130,1411,1106
2014,swac,131,1411,1341
2014,wac,129,1167,1152
2014,wac,129,1225,1282
2014,wac,129,1308,1370
2014,wac,129,1430,1410
2014,wac,130,1225,1430
2014,wac,130,1308,1167
2014,wac,131,1308,1225
2014,wcc,122,1258,1339
2014,wcc,122,1365,1334
2014,wcc,124,1140,1258
2014,wcc,124,1211,1365
2014,wcc,124,1362,1360
2014,wcc,124,1388,1337
2014,wcc,126,1140,1362
2014,wcc,126,1211,1388
2014,wcc,127,1211,1140
2015,a_sun,120,1195,1239
2015,a_sun,120,1252,1297
2015,a_sun,120,1316,1391
2015,a_sun,120,1367,1244
2015,a_sun,122,1316,1252
2015,a_sun,122,1367,1195
2015,a_sun,125,1316,1367
2015,a_ten,128,1182,1387
2015,a_ten,128,1200,1206
2015,a_ten,129,1203,1182
2015,a_ten,129,1247,1269
2015,a_ten,129,1382,1386
2015,a_ten,129,1433,1200
2015,a_ten,130,1172,1247
2015,a_ten,130,1173,1382
2015,a_ten,130,1348,1203
2015,a_ten,130,1433,1350
2015,a_ten,131,1173,1348
2015,a_ten,131,1433,1172
2015,a_ten,132,1433,1173
2015,aac,129,1163,1378
2015,aac,129,1187,1416
2015,aac,129,1222,1408
2015,aac,130,1163,1153
2015,aac,130,1374,1187
2015,aac,130,1396,1272
2015,aac,130,1409,1222
2015,aac,131,1163,1409
2015,aac,131,1374,1396
2015,aac,132,1374,1163
2015,acc,127,1130,1210
2015,acc,127,1439,1448
2015,acc,128,1199,1155
2015,acc,128,1274,1439
2015,acc,128,1301,1338
2015,acc,128,1314,1130
2015,acc,129,1181,1301
2015,acc,129,1314,1257
2015,acc,129,1323,1274
2015,acc,129,1438,1199
2015,acc,130,1314,1438
2015,acc,130,1323,1181
2015,acc,131,1323,1314
2015,aec,121,1107,1263
2015,aec,121,1306,1216
2015,aec,121,1392,1127
2015,aec,121,1436,1420
2015,aec,125,1107,1306
2015,aec,125,1392,1436
2015,aec,131,1107,1392
2015,big_east,128,1166,1177
2015,big_east,128,1266,1371
2015,big_east,129,1207,1166
2015,big_east,129,1344,1385
2015,big_east,129,1437,1266
2015,big_east,129,1462,1139
2015,big_east,130,1437,1344
2015,big_east,130,1462,1207
2015,big_east,131,1437,1462
2015,big_sky,129,1170,1340
2015,big_sky,129,1186,1225
2015,big_sky,129,1285,1451
2015,big_sky,129,1319,1294
2015,big_sky,130,1186,1170
2015,big_sky,130,1285,1319
2015,big_sky,131,1186,1285
2015,big_south,121,1205,1144
2015,big_south,121,1255,1342
2015,big_south,121,1421,1251
2015,big_south,123,1157,1421
2015,big_south,123,1205,1219
2015,big_south,123,1255,1149
2015,big_south,123,1457,1347
2015,big_south,124,1157,1205
2015,big_south,124,1457,1255
2015,big_south,125,1157,1457
2015,big_ten,128,1278,1353
2015,big_ten,128,1336,1304
2015,big_ten,129,1231,1321
2015,big_ten,129,1276,1228
2015,big_ten,129,1326,1278
2015,big_ten,129,1336,1234
2015,big_ten,130,1268,1231
2015,big_ten,130,1277,1326
2015,big_ten,130,1345,1336
2015,big_ten,130,1458,1276
2015,big_ten,131,1277,1268
2015,big_ten,131,1458,1345
2015,big_ten,132,1458,1277
2015,big_twelve,128,1395,1243
2015,big_twelve,128,1400,1403
2015,big_twelve,129,1124,1452
2015,big_twelve,129,1235,1400
2015,big_twelve,129,1242,1395
2015,big_twelve,129,1328,1329
2015,big_twelve,130,1235,1328
2015,big_twelve,130,1242,1124
2015,big_twelve,131,1235,1242
2015,big_west,129,1218,1253
2015,big_west,129,1364,1142
2015,big_west,129,1413,1169
2015,big_west,129,1414,1415
2015,big_west,130,1218,1413
2015,big_west,130,1414,1364
2015,big_west,131,1414,1218
2015,caa,123,1158,1180
2015,caa,123,1189,1406
2015,caa,124,1220,1241
2015,caa,124,1318,1174
2015,caa,124,1423,1158
2015,caa,124,1456,1189
2015,caa,125,1318,1423
2015,caa,125,1456,1220
2015,caa,126,1318,1456
2015,cusa,128,1198,1427
2015,cusa,128,1292,1150
2015,cusa,128,1349,1317
2015,cusa,128,1443,1267
2015,cusa,129,1256,1349
2015,cusa,129,1292,1330
2015,cusa,129,1412,1443
2015,cusa,129,1431,1198
2015,cusa,130,1292,1431
2015,cusa,130,1412,1256
2015,cusa,131,1412,1292
2015,horizon,120,1178,1464
2015,horizon,120,1227,1460
2015,horizon,123,1156,1178
2015,horizon,123,1227,1324
2015,horizon,124,1434,1156
2015,horizon,124,1453,1227
2015,horizon,127,1434,1453
2015,maac,122,1265,1346
2015,maac,122,1373,1310
2015,maac,122,1389,1193
2015,maac,124,1233,1373
2015,maac,124,1264,1265
2015,maac,124,1284,1145
2015,maac,124,1389,1351
2015,maac,125,1233,1284
2015,maac,125,1264,1389
2015,maac,126,1264,1233
2015,mac,126,1103,1296
2015,mac,126,1132,1123
2015,mac,126,1185,1275
2015,mac,126,1444,1325
2015,mac,128,1103,1444
2015,mac,128,1185,1132
2015,mac,129,1103,1245
2015,mac,129,1405,1185
2015,mac,130,1138,1103
2015,mac,130,1141,1405
2015,mac,131,1138,1141
2015,meac,126,1175,1366
2015,meac,126,1214,1288
2015,meac,127,1164,1126
2015,meac,127,1354,1299
2015,meac,128,1300,1164
2015,meac,128,1313,1354
2015,meac,129,1175,1224
2015,meac,129,1214,1271
2015,meac,130,1175,1300
2015,meac,130,1214,1313
2015,meac,131,1214,1175
2015,mvc,122,1133,1179
2015,mvc,122,1356,1283
2015,mvc,123,1229,1191
2015,mvc,123,1260,1232
2015,mvc,123,1320,1133
2015,mvc,123,1455,1356
2015,mvc,124,1229,1455
2015,mvc,124,1320,1260
2015,mvc,125,1320,1229
2015,mwc,128,1102,1307
2015,mwc,128,1424,1305
2015,mwc,129,1129,1102
2015,mwc,129,1161,1201
2015,mwc,129,1361,1424
2015,mwc,129,1461,1429
2015,mwc,130,1361,1161
2015,mwc,130,1461,1129
2015,mwc,131,1461,1361
2015,nec,121,1136,1357
2015,nec,121,1352,1447
2015,nec,121,1383,1254
2015,nec,121,1384,1291
2015,nec,124,1352,1136
2015,nec,124,1383,1384
2015,nec,127,1352,1383
2015,ovc,121,1183,1188
2015,ovc,121,1287,1369
2015,ovc,122,1125,1183
2015,ovc,122,1287,1404
2015,ovc,123,1125,1184
2015,ovc,123,1293,1287
2015,ovc,124,1125,1293
2015,pac_twelve,128,1143,1450
2015,pac_twelve,128,1160,1333
2015,pac_twelve,128,1390,1449
2015,pac_twelve,128,1425,1113
2015,pac_twelve,129,1112,1143
2015,pac_twelve,129,1332,1160
2015,pac_twelve,129,1417,1425
2015,pac_twelve,129,1428,1390
2015,pac_twelve,130,1112,1417
2015,pac_twelve,130,1332,1428
2015,pac_twelve,131,1112,1332
2015,patriot,120,1221,1259
2015,patriot,120,1298,1119
2015,patriot,122,1110,1250
2015,patriot,122,1137,1221
2015,patriot,122,1159,1298
2015,patriot,122,1248,1131
2015,patriot,125,1110,1159
2015,patriot,125,1248,1137
2015,patriot,128,1248,1110
2015,sec,128,1120,1280
2015,sec,128,1376,1281
2015,sec,129,1120,1401
2015,sec,129,1196,1104
2015,sec,129,1376,1279
2015,sec,129,1397,1435
2015,sec,130,1116,1397
2015,sec,130,1120,1261
2015,sec,130,1208,1376
2015,sec,130,1246,1196
2015,sec,131,1116,1208
2015,sec,131,1246,1120
2015,sec,132,1246,1116
2015,southern,123,1202,1154
2015,southern,123,1422,1359
2015,southern,124,1202,1151
2015,southern,124,1273,1440
2015,southern,124,1441,1190
2015,southern,124,1459,1422
2015,southern,125,1202,1273
2015,southern,125,1459,1441
2015,southern,126,1459,1202
2015,southland,128,1270,1368
2015,southland,128,1309,1311
2015,southland,129,1322,1270
2015,southland,129,1394,1309
2015,southland,130,1358,1394
2015,southland,130,1372,1322
2015,southland,131,1372,1358
2015,summit,124,1295,1176
2015,summit,124,1355,1442
2015,summit,125,1331,1237
2015,summit,125,1377,1236
2015,summit,126,1295,1331
2015,summit,126,1355,1377
2015,summit,127,1295,1355
2015,sun_belt,129,1375,1114
2015,sun_belt,129,1402,1426
2015,sun_belt,130,1418,1402
2015,sun_belt,130,1419,1375
2015,sun_belt,131,1204,1419
2015,sun_belt,131,1209,1418
2015,sun_belt,132,1209,1204
2015,swac,127,1108,1212
2015,swac,128,1106,1290
2015,swac,128,1411,1108
2015,swac,129,1341,1238
2015,swac,129,1380,1105
2015,swac,130,1380,1106
2015,swac,130,1411,1341
2015,swac,131,1411,1380
2015,wac,129,1167,1430
2015,wac,129,1282,1410
2015,wac,129,1370,1152
2015,wac,130,1308,1167
2015,wac,130,1370,1282
2015,wac,131,1308,1370
2015,wcc,123,1362,1334
2015,wcc,123,1365,1258
2015,wcc,124,1140,1365
2015,wcc,124,1211,1362
2015,wcc,124,1337,1360
2015,wcc,124,1339,1388
2015,wcc,126,1140,1339
2015,wcc,126,1211,1337
2015,wcc,127,1211,1140
2016,a_sun,120,1195,1244
2016,a_sun,120,1252,1239
2016,a_sun,120,1316,1367
2016,a_sun,120,1391,1312
2016,a_sun,122,1195,1316
2016,a_sun,122,1391,1252
2016,a_sun,125,1195,1391
2016,a_ten,128,1247,1182
2016,a_ten,128,1387,1206
2016,a_ten,129,1172,1247
2016,a_ten,129,1203,1387
2016,a_ten,129,1269,1348
2016,a_ten,129,1350,1200
2016,a_ten,130,1172,1382
2016,a_ten,130,1173,1350
2016,a_ten,130,1386,1203
2016,a_ten,130,1433,1269
2016,a_ten,131,1386,1173
2016,a_ten,131,1433,1172
2016,a_ten,132,1386,1433
2016,aac,129,1378,1187
2016,aac,129,1408,1416
2016,aac,130,1163,1153
2016,aac,130,1272,1409
2016,aac,130,1396,1378
2016,aac,130,1408,1222
2016,aac,131,1163,1396
2016,aac,131,1272,1408
2016,aac,132,1163,1272
2016,acc,127,1199,1130
2016,acc,127,1301,1448
2016,acc,128,1181,1301
2016,acc,128,1210,1155
2016,acc,128,1338,1393
2016,acc,128,1439,1199
2016,acc,129,1274,1439
2016,acc,129,1314,1338
2016,acc,129,1323,1181
2016,acc,129,1438,1210
2016,acc,130,1314,1323
2016,acc,130,1438,1274
2016,acc,131,1314,1438
2016,aec,121,1216,1107
2016,aec,121,1306,1127
2016,aec,121,1392,1420
2016,aec,121,1436,1263
2016,aec,126,1392,1216
2016,aec,126,1436,1306
2016,aec,131,1392,1436
2016,big_east,128,1207,1177
2016,big_east,128,1266,1385
2016,big_east,129,1344,1139
2016,big_east,129,1371,1166
2016,big_east,129,1437,1207
2016,big_east,129,1462,1266
2016,big_east,130,1371,1462
2016,big_east,130,1437,1344
2016,big_east,131,1371,1437
2016,big_sky,127,1170,1286
2016,big_sky,127,1186,1319
2016,big_sky,127,1315,1381
2016,big_sky,127,1340,1294
2016,big_sky,129,1225,1186
2016,big_sky,129,1285,1170
2016,big_sky,129,1315,1226
2016,big_sky,129,1451,1340
2016,big_sky,130,1285,1225
2016,big_sky,130,1451,1315
2016,big_sky,131,1451,1285
2016,big_south,122,1205,1144
2016,big_south,122,1255,1149
2016,big_south,122,1342,1347
2016,big_south,123,1205,1157
2016,big_south,123,1219,1255
2016,big_south,123,1421,1251
2016,big_south,123,1457,1342
2016,big_south,124,1421,1219
2016,big_south,124,1457,1205
2016,big_south,125,1421,1457
2016,big_ten,128,1228,1278
2016,big_ten,128,1304,1353
2016,big_ten,129,1228,1234
2016,big_ten,129,1276,1321
2016,big_ten,129,1304,1458
2016,big_ten,129,1326,1336
2016,big_ten,130,1268,1304
2016,big_ten,130,1276,1231
2016,big_ten,130,1277,1326
2016,big_ten,130,1345,1228
2016,big_ten,131,1277,1268
2016,big_ten,131,1345,1276
2016,big_ten,132,1277,1345
2016,big_twelve,128,1243,1329
2016,big_twelve,128,1395,1403
2016,big_twelve,129,1124,1400
2016,big_twelve,129,1242,1243
2016,big_twelve,129,1328,1235
2016,big_twelve,129,1452,1395
2016,big_twelve,130,1242,1124
2016,big_twelve,130,1452,1328
2016,big_twelve,131,1242,1452
2016,big_west,129,1218,1168
2016,big_west,129,1253,1415
2016,big_west,129,1364,1413
2016,big_west,129,1414,1142
2016,big_west,130,1218,1364
2016,big_west,130,1253,1414
2016,big_west,131,1218,1253
2016,caa,123,1158,1174
2016,caa,123,1180,1189
2016,caa,124,1220,1180
2016,caa,124,1318,1406
2016,caa,124,1423,1158
2016,caa,124,1456,1241
2016,caa,125,1220,1456
2016,caa,125,1423,1318
2016,caa,126,1423,1220
2016,cusa,127,1194,1427
2016,cusa,128,1150,1349
2016,cusa,128,1330,1194
2016,cusa,128,1431,1198
2016,cusa,128,1443,1317
2016,cusa,129,1267,1431
2016,cusa,129,1292,1150
2016,cusa,129,1330,1256
2016,cusa,129,1443,1412
2016,cusa,130,1292,1267
2016,cusa,130,1330,1443
2016,cusa,131,1292,1330
2016,horizon,124,1178,1464
2016,horizon,124,1453,1156
2016,horizon,124,1454,1297
2016,horizon,124,1460,1227
2016,horizon,125,1453,1454
2016,horizon,125,1460,1178
2016,horizon,126,1453,1434
2016,horizon,126,1460,1324
2016,horizon,127,1453,1460
2016,maac,122,1145,1310
2016,maac,122,1264,1265
2016,maac,122,1351,1346
2016,maac,123,1233,1145
2016,maac,123,1284,1351
2016,maac,124,1193,1389
2016,maac,124,1373,1264
2016,maac,125,1233,1373
2016,maac,125,1284,1193
2016,maac,126,1233,1284
2016,mac,126,1132,1245
2016,mac,126,1185,1405
2016,mac,126,1275,1123
2016,mac,126,1296,1444
2016,mac,129,1103,1185
2016,mac,129,1132,1141
2016,mac,129,1138,1275
2016,mac,129,1325,1296
2016,mac,130,1103,1132
2016,mac,130,1138,1325
2016,mac,131,1138,1103
2016,meac,126,1164,1299
2016,meac,126,1366,1175
2016,meac,127,1288,1271
2016,meac,127,1300,1224
2016,meac,128,1214,1288
2016,meac,128,1313,1300
2016,meac,129,1354,1164
2016,meac,129,1366,1126
2016,meac,130,1214,1366
2016,meac,130,1354,1313
2016,meac,131,1214,1354
2016,mvc,122,1260,1133
2016,mvc,122,1283,1179
2016,mvc,123,1191,1283
2016,mvc,123,1232,1229
2016,mvc,123,1320,1356
2016,mvc,123,1455,1260
2016,mvc,124,1191,1232
2016,mvc,124,1320,1455
2016,mvc,125,1320,1191
2016,mwc,128,1161,1363
2016,mwc,128,1424,1102
2016,mwc,128,1429,1461
2016,mwc,129,1161,1129
2016,mwc,129,1201,1424
2016,mwc,129,1305,1307
2016,mwc,129,1361,1429
2016,mwc,130,1201,1161
2016,mwc,130,1361,1305
2016,mwc,131,1201,1361
2016,nec,121,1192,1384
2016,nec,121,1254,1357
2016,nec,121,1291,1383
2016,nec,121,1447,1352
2016,nec,124,1192,1291
2016,nec,124,1447,1254
2016,nec,127,1192,1447
2016,ovc,121,1122,1399
2016,ovc,121,1293,1183
2016,ovc,122,1122,1398
2016,ovc,122,1287,1293
2016,ovc,123,1122,1125
2016,ovc,123,1404,1287
2016,ovc,124,1122,1404
2016,pac_twelve,128,1160,1450
2016,pac_twelve,128,1333,1113
