Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WTeam_MOR,WTeam_KPOM,LTeam_MOR,LTeam_KPOM,WPoss,LPoss,WeFG%,LeFG%,WORB%,LORB%,WDRB%,LDRB%,WFTR,LFTR,WFT%,LFT%,WTO%,LTO%
2012,144,1124,75,1462,70,N,0,29,57,5,15,12,14,10,25,21,13,7,3,17,24,56,3,15,19,24,11,18,10,10,7,4,15,18.0,14.0,60.0,58.0,65.0,66.0,0.5526315789473685,0.45535714285714285,0.35714285714285715,0.3055555555555556,0.6944444444444444,0.6428571428571429,0.24561403508771928,0.42857142857142855,0.8571428571428571,0.7916666666666666,0.2,0.15151515151515152
2012,144,1242,60,1301,57,N,0,24,64,1,14,11,20,20,30,13,14,9,11,14,19,67,6,21,13,17,21,26,10,14,7,6,17,8.0,4.0,31.0,43.0,68.0,67.0,0.3828125,0.3283582089552239,0.43478260869565216,0.4117647058823529,0.5882352941176471,0.5652173913043478,0.3125,0.2537313432835821,0.55,0.7647058823529411,0.20588235294117646,0.208955223880597
2012,144,1246,102,1231,90,N,0,31,64,5,10,35,37,15,24,12,6,3,4,18,36,69,5,18,13,17,12,19,16,8,3,2,27,3.0,1.0,9.0,11.0,71.0,73.0,0.5234375,0.5579710144927537,0.4411764705882353,0.3333333333333333,0.6666666666666666,0.5588235294117647,0.578125,0.2463768115942029,0.9459459459459459,0.7647058823529411,0.08450704225352113,0.1095890410958904
2012,144,1314,73,1325,65,N,1,26,65,7,22,14,24,22,41,18,24,4,8,13,23,71,12,32,7,8,7,23,17,13,13,3,22,4.0,5.0,78.0,71.0,79.0,80.0,0.45384615384615384,0.4084507042253521,0.4888888888888889,0.14583333333333334,0.8541666666666666,0.5111111111111111,0.36923076923076925,0.11267605633802817,0.5833333333333334,0.875,0.3037974683544304,0.1625
2012,145,1257,72,1196,68,N,0,27,60,6,16,12,15,8,22,11,6,6,3,21,24,48,8,20,12,18,6,26,17,14,4,3,15,13.0,20.0,22.0,19.0,64.0,64.0,0.5,0.5833333333333334,0.23529411764705882,0.21428571428571427,0.7857142857142857,0.7647058823529411,0.25,0.375,0.8,0.6666666666666666,0.09375,0.21875
2012,145,1326,77,1393,70,N,0,21,51,4,13,31,42,14,25,10,12,4,3,20,22,53,6,16,20,25,8,18,9,12,6,7,29,1.0,2.0,6.0,8.0,67.0,68.0,0.45098039215686275,0.4716981132075472,0.4375,0.24242424242424243,0.7575757575757576,0.5625,0.8235294117647058,0.4716981132075472,0.7380952380952381,0.8,0.1791044776119403,0.17647058823529413
2012,146,1242,80,1314,67,N,0,29,63,4,14,18,24,11,30,14,8,9,3,16,28,64,2,17,9,12,8,27,18,10,5,6,17,8.0,4.0,4.0,5.0,71.0,71.0,0.49206349206349204,0.453125,0.2894736842105263,0.21052631578947367,0.7894736842105263,0.7105263157894737,0.38095238095238093,0.1875,0.75,0.75,0.11267605633802817,0.14084507042253522
2012,146,1246,82,1124,70,N,0,24,45,4,9,30,44,8,24,15,13,9,9,19,25,64,4,14,16,19,16,18,15,14,5,5,32,3.0,1.0,18.0,14.0,70.0,70.0,0.5777777777777777,0.421875,0.3076923076923077,0.4,0.6,0.6923076923076923,0.9777777777777777,0.296875,0.6818181818181818,0.8421052631578947,0.18571428571428572,0.2
2012,152,1242,64,1326,62,N,0,25,56,3,11,11,14,12,30,14,17,5,8,15,20,59,8,22,14,15,10,20,11,12,7,7,17,8.0,4.0,1.0,2.0,67.0,67.0,0.4732142857142857,0.4067796610169492,0.375,0.25,0.75,0.625,0.25,0.2542372881355932,0.7857142857142857,0.9333333333333333,0.2537313432835821,0.1791044776119403
2012,152,1246,69,1257,61,N,0,28,49,2,7,11,20,6,27,9,14,7,7,14,24,69,4,11,9,13,19,21,7,12,5,4,16,3.0,1.0,13.0,20.0,67.0,67.0,0.5918367346938775,0.37681159420289856,0.2222222222222222,0.41304347826086957,0.5869565217391305,0.7777777777777778,0.40816326530612246,0.18840579710144928,0.55,0.6923076923076923,0.208955223880597,0.1791044776119403
2012,154,1246,67,1242,59,N,0,23,56,6,14,15,21,12,31,12,11,4,11,15,22,62,5,11,10,15,11,24,9,9,6,5,16,3.0,1.0,8.0,4.0,64.0,66.0,0.4642857142857143,0.3951612903225806,0.3333333333333333,0.2619047619047619,0.7380952380952381,0.6666666666666666,0.375,0.24193548387096775,0.7142857142857143,0.6666666666666666,0.171875,0.13636363636363635
2013,134,1299,73,1251,72,N,0,27,52,8,18,11,19,6,27,10,8,6,4,19,23,54,10,23,16,18,6,24,15,10,4,3,17,234.0,226.0,237.0,251.0,63.0,66.0,0.5961538461538461,0.5185185185185185,0.2,0.18181818181818182,0.8181818181818182,0.8,0.36538461538461536,0.3333333333333333,0.5789473684210527,0.8888888888888888,0.12698412698412698,0.15151515151515152
2013,134,1388,67,1292,54,N,0,21,46,8,14,17,25,8,25,9,7,3,0,15,22,52,4,12,6,7,6,22,14,9,4,3,20,21.0,22.0,51.0,32.0,57.0,58.0,0.5434782608695652,0.46153846153846156,0.26666666666666666,0.1935483870967742,0.8064516129032258,0.7333333333333333,0.5434782608695652,0.1346153846153846,0.68,0.8571428571428571,0.12280701754385964,0.15517241379310345
2013,135,1241,68,1254,55,N,0,26,56,8,23,8,12,14,25,17,11,3,10,16,21,59,3,16,10,14,16,19,11,11,7,1,12,155.0,179.0,134.0,185.0,59.0,60.0,0.5357142857142857,0.3813559322033898,0.42424242424242425,0.3902439024390244,0.6097560975609756,0.5757575757575758,0.21428571428571427,0.23728813559322035,0.6666666666666666,0.7142857142857143,0.1864406779661017,0.18333333333333332
2013,135,1247,80,1129,71,N,0,31,49,11,21,7,12,3,19,16,10,4,1,16,26,53,7,18,12,18,11,18,14,10,3,1,13,46.0,57.0,57.0,49.0,62.0,60.0,0.7448979591836735,0.5566037735849056,0.14285714285714285,0.36666666666666664,0.6333333333333333,0.8571428571428571,0.24489795918367346,0.33962264150943394,0.5833333333333334,0.6666666666666666,0.16129032258064516,0.16666666666666666
2013,136,1112,81,1125,64,N,0,29,51,9,17,14,20,12,32,13,16,2,5,21,20,51,8,27,16,23,4,14,7,8,7,0,20,42.0,19.0,61.0,46.0,65.0,65.0,0.6568627450980392,0.47058823529411764,0.46153846153846156,0.1111111111111111,0.8888888888888888,0.5384615384615384,0.39215686274509803,0.45098039215686275,0.7,0.6956521739130435,0.24615384615384617,0.12307692307692308
2013,136,1139,68,1137,56,N,0,20,55,3,17,25,28,10,31,8,5,6,3,12,23,62,5,16,5,8,9,28,13,9,0,4,20,43.0,52.0,81.0,62.0,62.0,65.0,0.39090909090909093,0.4112903225806452,0.2631578947368421,0.225,0.775,0.7368421052631579,0.509090909090909,0.12903225806451613,0.8928571428571429,0.625,0.08064516129032258,0.13846153846153847
2013,136,1143,64,1424,61,N,0,26,59,5,11,7,16,8,33,18,11,7,5,19,19,59,6,20,17,26,12,30,11,12,3,6,20,65.0,58.0,39.0,36.0,70.0,71.0,0.4830508474576271,0.3728813559322034,0.21052631578947367,0.26666666666666666,0.7333333333333333,0.7894736842105263,0.2711864406779661,0.4406779661016949,0.4375,0.6538461538461539,0.15714285714285714,0.16901408450704225
2013,136,1161,84,1281,72,N,0,25,51,7,14,27,33,12,30,10,14,1,3,17,24,57,7,23,17,19,3,16,13,5,6,3,24,40.0,24.0,17.0,18.0,68.0,67.0,0.5588235294117647,0.4824561403508772,0.42857142857142855,0.09090909090909091,0.9090909090909091,0.5714285714285714,0.6470588235294118,0.3333333333333333,0.8181818181818182,0.8947368421052632,0.20588235294117646,0.07462686567164178
2013,136,1211,64,1380,58,N,0,23,55,8,20,10,15,11,29,14,10,6,0,16,18,46,10,23,12,18,3,24,10,10,4,8,12,4.0,4.0,270.0,170.0,61.0,61.0,0.4909090909090909,0.5,0.3142857142857143,0.09375,0.90625,0.6857142857142857,0.2727272727272727,0.391304347826087,0.6666666666666666,0.6666666666666666,0.16393442622950818,0.16393442622950818
2013,136,1217,68,1307,62,N,0,22,42,8,18,16,20,3,23,11,13,3,3,20,21,56,3,14,17,24,16,18,8,11,12,1,17,96.0,108.0,26.0,17.0,61.0,62.0,0.6190476190476191,0.4017857142857143,0.14285714285714285,0.41025641025641024,0.5897435897435898,0.8571428571428571,0.47619047619047616,0.42857142857142855,0.8,0.7083333333333334,0.21311475409836064,0.1774193548387097
2013,136,1257,79,1299,48,N,0,31,54,4,16,13,22,12,19,14,16,20,2,13,17,41,6,16,8,10,5,15,7,27,8,0,18,1.0,2.0,234.0,226.0,69.0,67.0,0.6111111111111112,0.4878048780487805,0.4444444444444444,0.20833333333333334,0.7916666666666666,0.5555555555555556,0.4074074074074074,0.24390243902439024,0.5909090909090909,0.8,0.2318840579710145,0.40298507462686567
2013,136,1266,59,1172,58,N,0,20,58,4,15,15,19,17,24,5,9,5,4,20,19,46,6,17,14,22,7,22,12,11,2,4,17,25.0,25.0,44.0,59.0,58.0,60.0,0.3793103448275862,0.4782608695652174,0.4358974358974359,0.22580645161290322,0.7741935483870968,0.5641025641025641,0.3275862068965517,0.4782608695652174,0.7894736842105263,0.6363636363636364,0.15517241379310345,0.18333333333333332
2013,136,1272,54,1388,52,N,0,20,49,5,15,9,18,10,25,12,15,9,12,18,19,58,3,15,11,14,15,24,9,13,4,0,19,22.0,39.0,21.0,22.0,63.0,62.0,0.45918367346938777,0.35344827586206895,0.29411764705882354,0.375,0.625,0.7058823529411765,0.3673469387755102,0.2413793103448276,0.5,0.7857142857142857,0.23809523809523808,0.20967741935483872
2013,136,1276,71,1355,56,N,0,28,55,9,20,6,9,8,21,12,9,6,3,8,23,52,4,19,6,8,8,21,13,12,3,0,10,13.0,11.0,98.0,102.0,60.0,59.0,0.5909090909090909,0.4807692307692308,0.27586206896551724,0.27586206896551724,0.7241379310344828,0.7241379310344828,0.16363636363636364,0.15384615384615385,0.6666666666666666,0.75,0.15,0.2033898305084746
2013,136,1277,65,1434,54,N,0,26,58,6,15,7,11,20,29,16,17,6,3,16,19,54,7,25,9,14,8,15,10,7,12,5,12,8.0,10.0,67.0,66.0,60.0,59.0,0.5,0.4166666666666667,0.5714285714285714,0.21621621621621623,0.7837837837837838,0.42857142857142855,0.1896551724137931,0.25925925925925924,0.6363636363636364,0.6428571428571429,0.2833333333333333,0.11864406779661017
2013,136,1332,68,1329,55,N,0,23,59,8,22,14,21,14,30,12,18,8,3,19,21,52,5,17,8,15,6,26,12,14,8,3,23,58.0,43.0,31.0,20.0,73.0,67.0,0.4576271186440678,0.4519230769230769,0.35,0.16666666666666666,0.8333333333333334,0.65,0.3559322033898305,0.28846153846153844,0.6666666666666666,0.5333333333333333,0.2465753424657534,0.208955223880597
2013,136,1387,64,1308,44,N,0,25,54,4,11,10,14,10,23,17,10,10,3,15,17,61,2,16,8,13,21,21,10,16,9,7,12,10.0,16.0,83.0,80.0,60.0,60.0,0.5,0.29508196721311475,0.3225806451612903,0.4772727272727273,0.5227272727272727,0.6774193548387096,0.25925925925925924,0.21311475409836064,0.7142857142857143,0.6153846153846154,0.16666666666666666,0.26666666666666666
2013,136,1393,81,1285,34,N,0,27,52,5,11,22,31,8,32,21,8,12,5,8,11,54,4,31,8,12,11,22,5,17,5,6,22,15.0,13.0,152.0,145.0,67.0,65.0,0.5673076923076923,0.24074074074074073,0.26666666666666666,0.2558139534883721,0.7441860465116279,0.7333333333333333,0.5961538461538461,0.2222222222222222,0.7096774193548387,0.6666666666666666,0.11940298507462686,0.26153846153846155
2013,136,1433,88,1103,42,N,0,35,65,8,16,10,14,13,23,15,7,11,0,17,15,43,1,13,11,19,9,20,5,22,2,6,12,16.0,21.0,60.0,54.0,66.0,65.0,0.6,0.36046511627906974,0.3939393939393939,0.28125,0.71875,0.6060606060606061,0.2153846153846154,0.4418604651162791,0.7142857142857143,0.5789473684210527,0.10606060606060606,0.3384615384615385
2013,136,1455,73,1338,55,N,0,19,49,2,20,33,41,11,26,11,11,10,1,20,19,54,1,17,16,20,11,21,8,15,5,5,27,35.0,33.0,12.0,7.0,67.0,67.0,0.40816326530612246,0.3611111111111111,0.34375,0.2972972972972973,0.7027027027027027,0.65625,0.8367346938775511,0.37037037037037035,0.8048780487804879,0.8,0.16417910447761194,0.22388059701492538
2013,137,1166,67,1153,63,N,0,19,42,7,15,22,25,7,25,16,16,2,2,11,27,64,5,20,4,9,14,17,12,9,9,4,21,20.0,15.0,34.0,40.0,62.0,63.0,0.5357142857142857,0.4609375,0.2916666666666667,0.358974358974359,0.6410256410256411,0.7083333333333334,0.5952380952380952,0.140625,0.88,0.4444444444444444,0.25806451612903225,0.14285714285714285
2013,137,1181,73,1107,61,N,0,27,46,4,11,15,21,5,23,17,11,9,3,18,19,52,9,15,14,16,10,16,14,13,7,2,19,7.0,6.0,161.0,147.0,61.0,61.0,0.6304347826086957,0.4519230769230769,0.23809523809523808,0.30303030303030304,0.696969696969697,0.7619047619047619,0.45652173913043476,0.3076923076923077,0.7142857142857143,0.875,0.18032786885245902,0.21311475409836064
2013,137,1195,78,1207,68,N,0,21,49,6,15,30,44,7,32,15,13,5,3,18,24,64,7,27,13,20,11,28,15,14,6,4,33,110.0,126.0,11.0,12.0,75.0,76.0,0.4897959183673469,0.4296875,0.2,0.2558139534883721,0.7441860465116279,0.8,0.8979591836734694,0.3125,0.6818181818181818,0.65,0.17333333333333334,0.18421052631578946
2013,137,1196,79,1322,47,N,0,29,61,7,21,14,23,16,27,13,8,10,2,12,18,50,3,16,8,11,6,20,9,15,2,3,19,6.0,1.0,179.0,133.0,64.0,64.0,0.5327868852459017,0.39,0.4444444444444444,0.18181818181818182,0.8181818181818182,0.5555555555555556,0.3770491803278688,0.22,0.6086956521739131,0.7272727272727273,0.125,0.234375
2013,137,1228,57,1160,49,N,0,16,52,8,31,17,24,11,26,10,12,8,4,12,17,51,5,19,10,13,8,28,7,15,5,5,20,33.0,42.0,62.0,50.0,64.0,63.0,0.38461538461538464,0.38235294117647056,0.28205128205128205,0.23529411764705882,0.7647058823529411,0.717948717948718,0.46153846153846156,0.2549019607843137,0.7083333333333334,0.7692307692307693,0.1875,0.23809523809523808
2013,137,1231,83,1241,62,N,0,29,55,9,23,16,21,12,26,17,9,3,3,8,26,62,8,20,2,4,11,17,7,10,1,3,21,2.0,3.0,155.0,179.0,62.0,62.0,0.6090909090909091,0.4838709677419355,0.41379310344827586,0.2972972972972973,0.7027027027027027,0.5862068965517241,0.38181818181818183,0.06451612903225806,0.7619047619047619,0.5,0.14516129032258066,0.16129032258064516
2013,137,1235,76,1323,58,N,0,29,59,9,21,9,12,5,22,19,6,4,1,13,22,51,4,17,10,13,9,26,9,17,2,2,11,36.0,37.0,19.0,31.0,65.0,65.0,0.5677966101694916,0.47058823529411764,0.16129032258064516,0.2903225806451613,0.7096774193548387,0.8387096774193549,0.2033898305084746,0.2549019607843137,0.75,0.7692307692307693,0.09230769230769231,0.26153846153846155
2013,137,1242,64,1443,57,N,0,20,42,0,6,24,30,4,31,11,17,4,9,15,21,66,3,20,12,18,18,23,8,10,9,0,24,5.0,8.0,181.0,183.0,69.0,66.0,0.47619047619047616,0.3409090909090909,0.14814814814814814,0.3673469387755102,0.6326530612244898,0.8518518518518519,0.7142857142857143,0.2727272727272727,0.8,0.6666666666666666,0.2463768115942029,0.15151515151515152
2013,137,1247,63,1243,61,N,0,21,49,7,18,14,16,8,22,12,8,4,5,13,24,57,4,13,9,17,15,21,12,9,6,7,14,46.0,57.0,27.0,30.0,56.0,59.0,0.5,0.45614035087719296,0.27586206896551724,0.40540540540540543,0.5945945945945946,0.7241379310344828,0.32653061224489793,0.2982456140350877,0.875,0.5294117647058824,0.14285714285714285,0.15254237288135594
2013,137,1274,78,1334,49,N,0,24,52,12,22,18,21,10,31,12,11,7,4,14,18,54,9,26,4,11,10,18,9,14,2,1,16,14.0,14.0,160.0,121.0,62.0,63.0,0.5769230769230769,0.4166666666666667,0.35714285714285715,0.24390243902439024,0.7560975609756098,0.6428571428571429,0.40384615384615385,0.2037037037037037,0.8571428571428571,0.36363636363636365,0.1774193548387097,0.2222222222222222
2013,137,1278,83,1417,63,N,0,31,61,9,16,12,19,11,25,19,11,7,3,19,20,63,4,22,19,25,19,23,10,15,5,2,19,30.0,23.0,56.0,44.0,70.0,69.0,0.5819672131147541,0.3492063492063492,0.3235294117647059,0.4318181818181818,0.5681818181818182,0.6764705882352942,0.3114754098360656,0.3968253968253968,0.631578947368421,0.76,0.15714285714285714,0.21739130434782608
2013,137,1279,57,1458,46,N,0,22,57,3,15,10,16,12,31,8,10,6,6,12,15,59,7,30,9,13,15,25,10,11,7,7,16,29.0,34.0,9.0,9.0,62.0,60.0,0.41228070175438597,0.3135593220338983,0.32432432432432434,0.32608695652173914,0.6739130434782609,0.6756756756756757,0.2807017543859649,0.22033898305084745,0.625,0.6923076923076923,0.16129032258064516,0.18333333333333332
2013,137,1314,78,1437,71,N,0,24,49,11,21,19,27,6,22,18,17,10,2,14,27,61,4,21,13,19,15,22,6,16,9,2,22,18.0,28.0,32.0,45.0,72.0,71.0,0.6020408163265306,0.47540983606557374,0.21428571428571427,0.40540540540540543,0.5945945945945946,0.7857142857142857,0.5510204081632653,0.3114754098360656,0.7037037037037037,0.6842105263157895,0.2361111111111111,0.22535211267605634
2013,137,1326,95,1233,70,N,0,34,71,7,15,20,25,13,31,25,10,8,7,17,23,65,6,28,18,21,14,26,13,19,4,2,18,3.0,5.0,90.0,96.0,79.0,79.0,0.528169014084507,0.4,0.3333333333333333,0.3111111111111111,0.6888888888888889,0.6666666666666666,0.352112676056338,0.3230769230769231,0.8,0.8571428571428571,0.12658227848101267,0.24050632911392406
2013,137,1361,70,1328,55,N,0,24,56,6,15,16,17,11,29,15,11,5,3,11,23,58,5,21,4,8,8,21,10,9,6,2,20,47.0,26.0,49.0,51.0,63.0,62.0,0.48214285714285715,0.4396551724137931,0.34375,0.21621621621621623,0.7837837837837838,0.65625,0.30357142857142855,0.13793103448275862,0.9411764705882353,0.5,0.1746031746031746,0.14516129032258066
2013,137,1396,76,1301,72,N,0,24,50,7,18,21,33,4,20,13,5,5,4,15,29,52,4,13,10,16,7,27,14,13,3,2,24,52.0,68.0,24.0,35.0,66.0,66.0,0.55,0.5961538461538461,0.12903225806451613,0.25925925925925924,0.7407407407407407,0.8709677419354839,0.66,0.3076923076923077,0.6363636363636364,0.625,0.07575757575757576,0.19696969696969696
2013,138,1112,74,1217,51,N,0,27,49,9,15,11,16,3,36,13,12,4,2,20,16,58,5,18,14,19,11,22,12,8,7,1,14,42.0,19.0,96.0,108.0,65.0,64.0,0.6428571428571429,0.31896551724137934,0.12,0.23404255319148937,0.7659574468085106,0.88,0.32653061224489793,0.3275862068965517,0.6875,0.7368421052631579,0.18461538461538463,0.125
2013,138,1257,82,1161,56,N,0,31,55,5,9,15,18,10,19,14,9,11,2,24,19,40,5,12,13,21,7,17,4,20,0,4,19,1.0,2.0,40.0,24.0,62.0,63.0,0.6090909090909091,0.5375,0.37037037037037035,0.2692307692307692,0.7307692307692307,0.6296296296296297,0.32727272727272727,0.525,0.8333333333333334,0.6190476190476191,0.14516129032258066,0.31746031746031744
2013,138,1266,74,1139,72,N,0,23,54,5,12,23,27,14,21,9,15,9,4,17,24,56,11,24,13,19,12,21,13,15,7,8,20,25.0,25.0,43.0,52.0,68.0,67.0,0.4722222222222222,0.5267857142857143,0.4,0.36363636363636365,0.6363636363636364,0.6,0.5,0.3392857142857143,0.8518518518518519,0.6842105263157895,0.22058823529411764,0.22388059701492538
2013,138,1276,78,1433,53,N,0,31,60,6,20,10,11,12,29,17,12,7,0,7,23,58,3,16,4,6,7,17,6,11,9,2,14,13.0,11.0,16.0,21.0,64.0,64.0,0.5666666666666667,0.4224137931034483,0.41379310344827586,0.19444444444444445,0.8055555555555556,0.5862068965517241,0.18333333333333332,0.10344827586206896,0.9090909090909091,0.6666666666666666,0.1875,0.171875
2013,138,1277,70,1272,48,N,0,26,52,4,16,14,22,14,35,14,18,10,7,14,19,64,5,23,5,10,11,18,8,11,7,5,18,8.0,10.0,22.0,39.0,68.0,68.0,0.5384615384615384,0.3359375,0.4375,0.2391304347826087,0.7608695652173914,0.5625,0.4230769230769231,0.15625,0.6363636363636364,0.5,0.2647058823529412,0.16176470588235295
2013,138,1332,74,1387,57,N,0,28,53,8,11,10,16,9,29,18,18,10,4,19,20,53,3,21,14,22,6,21,11,12,10,2,15,58.0,43.0,10.0,16.0,70.0,69.0,0.6037735849056604,0.4056603773584906,0.3,0.17142857142857143,0.8285714285714286,0.7,0.3018867924528302,0.41509433962264153,0.625,0.6363636363636364,0.2571428571428571,0.17391304347826086
2013,138,1393,66,1143,60,N,0,18,46,4,10,26,41,14,23,7,15,10,3,16,22,56,4,21,12,19,13,21,14,17,6,2,24,15.0,13.0,65.0,58.0,67.0,68.0,0.43478260869565216,0.42857142857142855,0.4,0.3611111111111111,0.6388888888888888,0.6,0.8913043478260869,0.3392857142857143,0.6341463414634146,0.631578947368421,0.22388059701492538,0.25
2013,138,1455,76,1211,70,N,0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17,35.0,33.0,4.0,4.0,63.0,64.0,0.64,0.423728813559322,0.35714285714285715,0.5121951219512195,0.4878048780487805,0.6428571428571429,0.36,0.4915254237288136,0.6666666666666666,0.6896551724137931,0.23809523809523808,0.203125
2013,139,1181,66,1166,50,N,0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,53,2,19,16,18,7,26,9,10,2,2,26,7.0,6.0,20.0,15.0,64.0,64.0,0.45918367346938777,0.32075471698113206,0.21212121212121213,0.18421052631578946,0.8157894736842105,0.7878787878787878,0.5714285714285714,0.33962264150943394,0.75,0.8888888888888888,0.140625,0.15625
2013,139,1195,81,1361,71,N,0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11,110.0,126.0,47.0,26.0,69.0,70.0,0.6186440677966102,0.5081967213114754,0.3103448275862069,0.3888888888888889,0.6111111111111112,0.6896551724137931,0.2033898305084746,0.21311475409836064,0.6666666666666666,0.6923076923076923,0.18840579710144928,0.24285714285714285
2013,139,1196,78,1278,64,N,0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25,6.0,1.0,30.0,23.0,62.0,61.0,0.7027027027027027,0.48,0.2727272727272727,0.3939393939393939,0.6060606060606061,0.7272727272727273,0.972972972972973,0.44,0.7222222222222222,0.7272727272727273,0.22580645161290322,0.22950819672131148
2013,139,1231,58,1396,52,N,0,19,45,4,13,16,20,4,28,9,12,0,2,8,21,62,3,24,7,8,14,21,8,10,5,4,18,2.0,3.0,52.0,68.0,61.0,61.0,0.4666666666666667,0.3629032258064516,0.16,0.3333333333333333,0.6666666666666666,0.84,0.4444444444444444,0.12903225806451613,0.8,0.875,0.19672131147540983,0.16393442622950818
2013,139,1242,70,1314,58,N,0,24,55,5,14,17,21,15,35,11,22,7,5,11,22,73,6,21,8,10,16,20,10,11,15,1,20,5.0,8.0,18.0,28.0,72.0,71.0,0.4818181818181818,0.3424657534246575,0.42857142857142855,0.3137254901960784,0.6862745098039216,0.5714285714285714,0.38181818181818183,0.136986301369863,0.8095238095238095,0.8,0.3055555555555556,0.15492957746478872
2013,139,1247,76,1279,74,N,0,27,55,9,23,13,18,9,21,14,12,8,4,19,30,63,4,19,10,21,18,22,14,13,5,4,18,46.0,57.0,29.0,34.0,66.0,69.0,0.5727272727272728,0.5079365079365079,0.2903225806451613,0.46153846153846156,0.5384615384615384,0.7096774193548387,0.32727272727272727,0.3333333333333333,0.7222222222222222,0.47619047619047616,0.18181818181818182,0.18840579710144928
2013,139,1274,63,1228,59,N,0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17,14.0,14.0,33.0,42.0,54.0,55.0,0.4818181818181818,0.4344262295081967,0.37142857142857144,0.42105263157894735,0.5789473684210527,0.6285714285714286,0.2727272727272727,0.11475409836065574,0.6666666666666666,0.8571428571428571,0.1111111111111111,0.14545454545454545
2013,139,1326,78,1235,75,N,0,25,49,9,18,19,26,3,19,12,9,7,2,20,23,52,12,25,17,23,12,24,14,16,4,0,20,3.0,5.0,36.0,37.0,67.0,66.0,0.6020408163265306,0.5576923076923077,0.1111111111111111,0.3870967741935484,0.6129032258064516,0.8888888888888888,0.5306122448979592,0.4423076923076923,0.7307692307692307,0.7391304347826086,0.13432835820895522,0.24242424242424243
2013,143,1266,71,1274,61,N,0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15,25.0,25.0,14.0,14.0,60.0,60.0,0.57,0.4126984126984127,0.38461538461538464,0.36585365853658536,0.6341463414634146,0.6153846153846154,0.38,0.19047619047619047,0.7368421052631579,0.75,0.18333333333333332,0.13333333333333333
2013,143,1326,73,1112,70,N,0,22,52,7,13,22,26,11,21,9,8,4,3,18,23,52,6,18,18,20,9,21,7,11,6,2,20,3.0,5.0,42.0,19.0,60.0,62.0,0.49038461538461536,0.5,0.34375,0.3,0.7,0.65625,0.5,0.38461538461538464,0.8461538461538461,0.9,0.13333333333333333,0.1774193548387097
2013,143,1393,61,1231,50,N,0,21,48,4,10,15,20,7,25,4,14,11,11,17,16,47,3,15,15,24,11,23,8,18,6,2,18,15.0,13.0,2.0,3.0,64.0,65.0,0.4791666666666667,0.3723404255319149,0.23333333333333334,0.3055555555555556,0.6944444444444444,0.7666666666666667,0.4166666666666667,0.5106382978723404,0.75,0.625,0.21875,0.27692307692307694
2013,143,1455,72,1247,58,N,0,30,67,5,12,7,9,17,30,12,8,4,8,13,20,56,7,18,11,16,9,20,8,9,5,2,13,35.0,33.0,46.0,57.0,61.0,63.0,0.48507462686567165,0.41964285714285715,0.4594594594594595,0.23076923076923078,0.7692307692307693,0.5405405405405406,0.13432835820895522,0.2857142857142857,0.7777777777777778,0.6875,0.13114754098360656,0.14285714285714285
2013,144,1181,71,1277,61,N,0,20,49,7,18,24,26,5,24,8,8,3,5,17,20,50,3,12,18,24,8,25,6,11,6,4,24,7.0,6.0,8.0,10.0,63.0,64.0,0.47959183673469385,0.43,0.16666666666666666,0.25,0.75,0.8333333333333334,0.5306122448979592,0.48,0.9230769230769231,0.75,0.12698412698412698,0.171875
2013,144,1196,62,1195,50,N,0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20,6.0,1.0,110.0,126.0,62.0,63.0,0.42105263157894735,0.5,0.40540540540540543,0.23076923076923078,0.7692307692307693,0.5945945945945946,0.40350877192982454,0.25,0.6086956521739131,0.5454545454545454,0.16129032258064516,0.31746031746031744
2013,144,1257,77,1332,69,N,0,28,52,4,13,17,26,9,25,10,13,7,5,19,27,61,5,14,10,17,12,23,12,12,7,3,22,1.0,2.0,58.0,43.0,69.0,69.0,0.5769230769230769,0.48360655737704916,0.28125,0.32432432432432434,0.6756756756756757,0.71875,0.5,0.2786885245901639,0.6538461538461539,0.5882352941176471,0.18840579710144928,0.17391304347826086
2013,144,1276,87,1242,85,N,1,35,71,8,23,9,17,14,24,18,10,7,1,12,36,66,6,16,7,10,7,28,21,13,5,8,17,13.0,11.0,5.0,8.0,76.0,76.0,0.5492957746478874,0.5909090909090909,0.3333333333333333,0.22580645161290322,0.7741935483870968,0.6666666666666666,0.23943661971830985,0.15151515151515152,0.5294117647058824,0.7,0.13157894736842105,0.17105263157894737
